"","rowid","X","chosenDice","totalWin","state","stateTime","MR","MG","isPurseFull_1","isPurseFull_2","VA","VB","chosenNet","chosenDevalued","rwd_devalued","winCurr","chosenRed","chosenGreen","prefT","vDiff","subject_nr","allTrialIndex","stateName","correctDice","correct"
"7016",7016,7016,2,0,2,3,1,1,0,0,0.00503263032411244,0.000188278465436281,3.40501981298444e-05,3.40501981298444e-05,0,0,3.40501981298444e-05,1.05765630704711e-35,0,0,"13",872,"learning",2,1
"7017",7017,7017,2,1,2,4,1,1,0,0,0.00503263032411244,3.40501981298444e-05,0.819155957985142,0.819155957985142,1,2,6.15798514182199e-06,0.8191498,0,0,"13",873,"learning",2,1
"7018",7018,7018,2,1,2,5,1,1,0,0,0.00503246633776447,0.819155957985142,0.967294318832804,0.967294318832804,1,2,1.11367284449553e-06,0.96729320515996,0,0,"13",874,"learning",2,1
"7019",7019,7019,2,1,2,6,1,1,0,0,0.00503243668080064,0.967294318832804,0.994085171019776,0.994085171019776,1,2,2.01407956661586e-07,0.99408496961182,0,0,"13",875,"learning",2,1
"7020",7020,7020,2,1,2,7,1,1,0,0,0.0050324313173328,0.994085171019776,0.998930301995961,0.998930301995961,1,2,3.64246692438392e-08,0.998930265571291,0,0,"13",876,"learning",2,1
"7021",7021,7021,2,1,2,8,1,1,0,0,0.00503243034734856,0.998930301995961,0.99980654490203,0.99980654490203,1,2,6.58740871768216e-09,0.999806538314621,0,0,"13",877,"learning",2,1
"7022",7022,7022,2,0,3,1,1,1,0,0,0.00503243017192672,0.99980654490203,0.180815213606841,0.180815213606841,0,0,1.19133418407456e-09,0.180815212415507,0.875,0,"13",878,"learning",1,0
"7023",7023,7023,2,0,3,2,1,1,0,0,0.00503243017192672,0.180815213606841,0.0327004675438399,0.0327004675438399,0,0,2.15453025456721e-10,0.0327004673283869,0,0,"13",879,"learning",1,0
"7024",7024,7024,1,1,3,3,1,1,0,0,0.00503243017192672,0.0327004675438399,0.820059916003079,0.820059916003079,1,1,0.820059915996075,7.0041965531093e-12,0,0,"13",880,"learning",1,1
"7025",7025,7025,1,1,3,4,1,1,0,0,0.820059916003079,0.0327004673673516,0.96745779982114,0.96745779982114,1,1,0.967457799819873,1.26671034746913e-12,0,0,"13",881,"learning",1,1
"7026",7026,7026,1,1,3,5,1,1,0,0,0.96745779982114,0.0327004673354337,0.994114736589213,0.994114736589213,1,1,0.994114736588984,2.29084819681861e-13,0,0,"13",882,"learning",1,1
"7027",7027,7027,2,0,3,6,1,1,0,0,0.994114736589213,0.0327004673296613,0.00591388605666271,0.00591388605666271,0,0,2.30477519100456e-13,0.00591388605643224,0,0,"13",883,"learning",1,0
"7028",7028,7028,1,1,3,7,1,1,0,0,0.994114736589213,0.00591388605666271,0.998935648935106,0.998935648935106,1,1,0.998935648935065,4.14300354564285e-14,0,0,"13",884,"learning",1,1
"7029",7029,7029,1,1,3,8,1,1,0,0,0.998935648935106,0.00591388605647392,0.999807511897044,0.999807511897044,1,1,0.999807511897036,7.49263019830218e-15,0,0,"13",885,"learning",1,1
"7030",7030,7030,1,1,3,9,1,1,0,0,0.999807511897044,0.00591388605643978,0.999965188488083,0.999965188488083,1,1,0.999965188488081,1.35504366988899e-15,0,0,"13",886,"learning",1,1
"7031",7031,7031,1,0,4,1,1,1,0,0,0.999965188488083,0.0059138860564336,0.180843904331107,0.180843904331107,0,0,0.180843904331107,2.45059918708158e-16,0.75,0,"13",887,"fill",1,1
"7032",7032,7032,2,0,4,2,1,1,0,0,0.180843904331107,0.0059138860564336,0.00106952747608323,0.00106952747608323,0,0,2.46549737225071e-16,0.00106952747608298,0,0,"13",888,"fill",1,0
"7033",7033,7033,1,1,4,3,1,1,0,0,0.180843904331107,0.00106952747608323,0.851855456267062,0.851855456267062,1,1,0.851855456267062,4.43191353103541e-17,0,0,"13",889,"fill",1,1
"7034",7034,7034,1,1,4,4,1,1,0,0,0.851855456267062,0.00106952747608303,0.973208029636989,0.973208029636989,1,1,0.973208029636989,8.01512448470459e-18,0,0,"13",890,"fill",1,1
"7035",7035,7035,1,1,4,5,1,1,1,0,0.973208029636989,0.00106952747608299,0.995154666801455,0.995154666801455,1,1,0.995154666801455,1.44953686608372e-18,0,0,"13",891,"fill",1,1
"7036",7036,7036,2,0,5,1,0,1,1,0,1.44953686608372e-18,0.00106952747608298,0.000193424257955103,0.000193424257955102,0,0,2.63742742298684e-19,0.000193424257955102,0,2.71050543121376e-19,"13",892,"extinction",2,1
"7037",7037,7037,1,0,5,2,0,1,1,0,1.44953686608372e-18,0.000193424257955102,0.179973920521977,2.62149032138614e-19,0,0,0.179973920521977,2.62149032138614e-19,0,0.179973920521977,"13",893,"extinction",2,0
"7038",7038,7038,1,0,5,3,0,1,1,0,2.62149032138614e-19,0.000193424257955102,0.0325483195211836,4.74097048920748e-20,0,0,0.0325483195211836,4.74097048920748e-20,0,0.0325483195211836,"13",894,"extinction",2,0
"7039",7039,7039,2,0,5,4,0,1,1,0,4.74097048920748e-20,0.000193424257955102,3.49808157360319e-05,3.49808157360318e-05,0,0,4.76979276932655e-20,3.49808157360318e-05,0,4.74338450462408e-20,"13",895,"extinction",2,1
"7040",7040,7040,1,0,5,5,0,1,1,0,4.74097048920748e-20,3.49808157360318e-05,0.00588637009506995,8.57405461167271e-21,0,0,0.00588637009506995,8.57405461167271e-21,0,0.00588637009506995,"13",896,"extinction",2,0
"7041",7041,7041,2,0,5,6,0,1,1,0,8.57405461167271e-21,3.49808157360318e-05,6.32628752202451e-06,6.3262875220245e-06,0,0,8.6261797629126e-21,6.3262875220245e-06,0,8.470329472543e-21,"13",897,"extinction",2,1
"7042",7042,7042,2,0,5,7,0,1,1,0,8.57405461167271e-21,6.3262875220245e-06,1.14411036361564e-06,1.14411036361564e-06,0,0,1.5600463353587e-21,1.14411036361564e-06,0,1.48230765769503e-21,"13",898,"extinction",2,1
"7043",7043,7043,1,0,5,8,0,1,1,0,8.57405461167271e-21,1.14411036361564e-06,0.00106455120896742,1.55061949133193e-21,0,0,0.00106455120896742,1.55061949133193e-21,0,0.00106455120896742,"13",899,"extinction",2,0
"7044",7044,7044,1,1,6,1,0,1,1,0,1.55061949133193e-21,1.14411036361564e-06,0.819342324299052,2.80429845131278e-22,0,1,0.819342324299052,2.80429845131278e-22,0,0.819342324299052,"13",900,"reinstatement",2,0
"7045",7045,7045,1,1,6,2,0,1,1,0,2.80429845131278e-22,1.14411036361564e-06,0.967328023217948,5.07157935779606e-23,0,1,0.967328023217948,5.07157935779606e-23,0,0.967328023217948,"13",901,"reinstatement",2,0
"7046",7046,7046,2,0,6,3,0,1,1,0,5.07157935779606e-23,1.14411036361564e-06,2.0691258808196e-07,2.0691258808196e-07,0,0,9.22772148061584e-24,2.0691258808196e-07,0,0,"13",902,"reinstatement",2,1
"7047",7047,7047,2,1,6,4,0,1,1,0,5.07157935779606e-23,2.0691258808196e-07,0.819149837420183,0.819149837420183,1,2,1.66883527531367e-24,0.819149837420183,0,0,"13",903,"reinstatement",2,1
"7048",7048,7048,2,1,6,5,0,1,1,0,9.17196141173288e-24,0.819149837420183,0.967293211927408,0.967293211927408,1,2,3.01809193307532e-25,0.967293211927408,0,0,"13",904,"reinstatement",2,1
"7049",7049,7049,2,0,6,6,0,1,1,0,1.65875105570417e-24,0.967293211927408,0.174935170835714,0.174935170835714,0,0,5.45822529715059e-26,0.174935170835714,0,0,"13",905,"reinstatement",2,1
"7050",7050,7050,1,1,6,7,0,1,1,0,1.65875105570417e-24,0.174935170835714,0.994091266464571,2.99985460174311e-25,0,1,0.994091266464571,2.99985460174311e-25,0,0.994091266464571,"13",906,"reinstatement",2,0
"7051",7051,7051,2,0,6,8,0,1,1,0,2.99985460174311e-25,0.174935170835714,0.031637060632673,0.031637060632673,0,0,1.7852105498462e-27,0.031637060632673,0,0,"13",907,"reinstatement",2,1
"7052",7052,7052,2,1,6,9,0,1,1,0,2.99985460174311e-25,0.031637060632673,0.824871368742831,0.824871368742831,1,2,3.22855684981796e-28,0.824871368742831,0,0,"13",908,"reinstatement",2,1
"7053",7053,7053,2,1,7,1,0,1,0,0,5.42524304696162e-26,0.824871368742831,0.968327952011415,0.968327952011415,1,2,5.83885152000948e-29,0.968327952011415,0.75,0,"13",909,"post",3,0
"7054",7054,7054,2,1,7,2,1,1,0,0,0.994091266464571,0.968327952011415,0.994272103786855,0.994272103786855,1,2,1.05595746516402e-29,0.994272103786855,0,0,"13",910,"post",3,0
"7055",7055,7055,1,1,7,3,1,1,0,0,0.994091266464571,0.994272103786855,0.998931404358371,0.998931404358371,1,1,0.998931404358371,3.20904774860413e-28,0,0,"13",911,"post",3,0
"7056",7056,7056,2,1,7,4,1,1,0,0,0.998931404358371,0.994272103786855,0.998964108824273,0.998964108824273,1,2,3.45369841729282e-31,0.998964108824273,0,0,"13",912,"post",3,0
"7057",7057,7057,2,1,8,1,1,1,0,0,0.998931404358371,0.998964108824273,0.999812658873692,0.999812658873692,1,2,6.2460204950709e-32,0.999812658873692,0,0,"13",913,"learning",2,1
"7058",7058,7058,1,0,8,2,1,1,0,0,0.998931404358371,0.999812658873692,0.180656944264492,0.180656944264492,0,0,0.180656944264492,1.89816149501147e-30,0,0,"13",914,"learning",2,0
"7059",7059,7059,2,1,8,3,1,1,0,0,0.180656944264492,0.999812658873692,0.999966119319839,0.999966119319839,1,2,1.12959405573767e-32,0.999966119319839,0,0,"13",915,"learning",2,1
"7060",7060,7060,2,1,8,4,1,1,0,0,0.180656944264492,0.999966119319839,0.999993872672217,0.999993872672217,1,2,2.04287310898969e-33,0.999993872672217,0,0,"13",916,"learning",2,1
"7061",7061,7061,2,1,8,5,1,1,0,0,0.180656944264492,0.999993872672217,0.999998891871545,0.999998891871545,1,2,3.69454010335407e-34,0.999998891871545,0,0,"13",917,"learning",2,1
"7062",7062,7062,2,1,8,6,1,1,0,0,0.180656944264492,0.999998891871545,0.999999799594747,0.999999799594747,1,2,6.68158316599605e-35,0.999999799594747,0,0,"13",918,"learning",2,1
"7063",7063,7063,2,1,8,7,1,1,0,0,0.180656944264492,0.999999799594747,0.99999996375667,0.99999996375667,1,2,1.20836565188702e-35,0.99999996375667,0,0,"13",919,"learning",2,1
"7064",7064,7064,1,1,8,8,1,1,0,0,0.180656944264492,0.99999996375667,0.851821644501622,0.851821644501622,1,1,0.851821644501622,6.64120856882536e-35,0,0,"13",920,"learning",2,0
"7065",7065,7065,1,0,9,1,1,1,0,0,0.851821644501622,0.99999996375667,0.154052114772447,0.154052114772447,0,0,0.154052114772447,1.20106389791378e-35,0.75,0,"13",921,"fill",2,0
"7066",7066,7066,2,1,9,2,1,1,0,1,0.154052114772447,0.99999996375667,0.999999993445386,0.999999993445386,1,2,3.95217674680198e-37,0.999999993445386,0,0,"13",922,"fill",2,1
"7067",7067,7067,1,0,10,1,1,0,0,1,0.154052114772447,3.95217674680198e-37,0.02786035576702,0.02786035576702,0,0,0.02786035576702,3.92829504988448e-37,0,0,"13",923,"extinction",1,1
"7068",7068,7068,1,0,10,2,1,0,0,1,0.02786035576702,3.95217674680198e-37,0.00503855091253673,0.00503855091253673,0,0,0.00503855091253673,7.10432945430617e-38,0,0,"13",924,"extinction",1,1
"7069",7069,7069,2,0,10,3,1,0,0,1,0.00503855091253673,3.95217674680198e-37,0.180850198814597,7.14751955094488e-38,0,0,7.14751955094488e-38,0.180850198814597,0,0.180850198814597,"13",925,"extinction",1,0
"7070",7070,7070,2,0,10,4,1,0,0,1,0.00503855091253673,7.14751955094488e-38,0.0327067946256596,1.29263034029229e-38,0,0,1.29263034029229e-38,0.0327067946256596,0,0.0327067946256596,"13",926,"extinction",1,0
"7071",7071,7071,2,0,10,5,1,0,0,1,0.00503855091253673,1.29263034029229e-38,0.00591503034940945,2.33772455567929e-39,0,0,2.33772455567929e-39,0.00591503034940945,0,0.00591503034940945,"13",927,"extinction",1,0
"7072",7072,7072,2,0,10,6,1,0,0,1,0.00503855091253673,2.33772455567929e-39,0.00106973442169677,4.2277795343951e-40,0,0,4.2277795343951e-40,0.00106973442169677,0,0.00106973442169677,"13",928,"extinction",1,0
"7073",7073,7073,2,0,10,7,1,0,0,1,0.00503855091253673,4.2277795343951e-40,0.000193461684110745,7.64594774351261e-41,0,0,7.64594774351261e-41,0.000193461684110745,0,0.000193461684110745,"13",929,"extinction",1,0
"7074",7074,7074,1,0,10,8,1,0,0,1,0.00503855091253673,7.64594774351261e-41,0.00091122294024245,0.00091122294024245,0,0,0.00091122294024245,1.28481940267716e-38,0,0,"13",930,"extinction",1,1
"7075",7075,7075,2,1,11,1,1,0,0,1,0.00091122294024245,7.64594774351261e-41,0.819184787584264,1.3827711786038e-41,0,2,1.3827711786038e-41,0.819184787584264,0,0.819184787584264,"13",931,"reinstatement",1,0
"7076",7076,7076,2,0,11,2,1,0,0,1,0.00091122294024245,1.3827711786038e-41,0.148149732671572,2.50074444204734e-42,0,0,2.50074444204734e-42,0.148149732671572,0,0.148149732671572,"13",932,"reinstatement",1,0
"7077",7077,7077,1,1,11,3,1,0,0,1,0.00091122294024245,2.50074444204734e-42,0.819314594850987,0.819314594850987,1,1,0.819314594850987,4.20223246098647e-40,0,0,"13",933,"reinstatement",1,1
"7078",7078,7078,1,1,11,4,1,0,0,1,0.819314594850987,4.52260132493149e-43,0.96732300834172,0.96732300834172,1,1,0.96732300834172,7.59974581015895e-41,0,0,"13",934,"reinstatement",1,1
"7079",7079,7079,1,0,11,5,1,0,0,1,0.96732300834172,8.17913354134126e-44,0.174940559523202,0.174940559523202,0,0,0.174940559523202,1.37441554971641e-41,0,0,"13",935,"reinstatement",1,1
"7080",7080,7080,2,1,11,6,1,0,0,1,0.174940559523202,8.17913354134126e-44,0.8459427087836,1.47919793677827e-44,0,2,1.47919793677827e-44,0.8459427087836,0,0.8459427087836,"13",936,"reinstatement",1,0
"7081",7081,7081,1,1,11,7,1,0,0,1,0.174940559523202,1.47919793677827e-44,0.850787835177883,0.850787835177883,1,1,0.850787835177883,4.49527274095353e-43,0,0,"13",937,"reinstatement",1,1
"7082",7082,7082,1,1,11,8,1,0,0,1,0.850787835177883,2.67513242705938e-45,0.973014950149487,0.973014950149487,1,1,0.973014950149487,8.12970974255994e-44,0,0,"13",938,"reinstatement",1,1
"7083",7083,7083,1,1,11,9,1,0,0,1,0.973014950149487,4.83798234460174e-46,0.995119748337525,0.995119748337525,1,1,0.995119748337525,1.47025963288391e-44,0,0,"13",939,"reinstatement",1,1
"7084",7084,7084,1,1,12,1,1,0,0,0,0.995119748337525,8.74950074617694e-47,0.999117405510791,0.999117405510791,1,1,0.999117405510791,2.65896748658982e-45,0.75,0,"13",940,"post",3,0
"7085",7085,7085,1,1,12,2,1,1,0,0,0.999117405510791,0.8459427087836,0.999840382610108,0.999840382610108,1,1,0.999840382610108,4.80874801743267e-46,0,0,"13",941,"post",3,0
"7086",7086,7086,2,1,12,3,1,1,0,0,0.999840382610108,0.8459427087836,0.972138708072056,0.972138708072056,1,2,5.17535627950419e-49,0.972138708072056,0,0,"13",942,"post",3,0
"7087",7087,7087,2,1,12,4,1,1,0,0,0.999840382610108,0.972138708072056,0.994961279782573,0.994961279782573,1,2,9.35964218219589e-50,0.994961279782573,0,0,"13",943,"post",3,0
"7088",7088,7088,1,1,13,1,1,1,1,0,0.999840382610108,0.994961279782573,0.999971133163114,0.999971133163114,1,1,0.999971133163114,2.84438906522155e-48,0,0,"13",944,"fill",1,1
"7089",7089,7089,2,0,14,1,0,1,1,0,2.84438906522155e-48,0.994961279782573,0.179938946440934,0.179938946440934,0,0,3.06123896629265e-51,0.179938946440934,0,0,"13",945,"extinction",2,1
"7090",7090,7090,2,0,14,2,0,1,1,0,2.84438906522155e-48,0.179938946440934,0.0325419944516322,0.0325419944516322,0,0,5.53625679301819e-52,0.0325419944516322,0,0,"13",946,"extinction",2,1
"7091",7091,7091,1,0,14,3,0,1,1,0,2.84438906522155e-48,0.0325419944516322,0.180844979426776,5.1440833132313e-49,0,0,0.180844979426776,5.1440833132313e-49,0,0.180844979426776,"13",947,"extinction",2,0
"7092",7092,7092,2,0,14,4,0,1,1,0,5.1440833132313e-49,0.0325419944516322,0.00588522620497658,0.00588522620497658,0,0,1.0012331482687e-52,0.00588522620497658,0,0,"13",948,"extinction",2,1
"7093",7093,7093,2,0,14,5,0,1,1,0,5.1440833132313e-49,0.00588522620497658,0.00106434433621525,0.00106434433621525,0,0,1.81073215111024e-53,0.00106434433621525,0,0,"13",949,"extinction",2,1
"7094",7094,7094,1,0,14,6,0,1,1,0,5.1440833132313e-49,0.00106434433621525,0.0327058506983283,9.30308496014544e-50,0,0,0.0327058506983283,9.30308496014544e-50,0,0.0327058506983283,"13",950,"extinction",2,0
"7095",7095,7095,1,0,14,7,0,1,1,0,9.30308496014544e-50,0.00106434433621525,0.00591485963996281,1.68246477565929e-50,0,0,0.00591485963996281,1.68246477565929e-50,0,0.00591485963996281,"13",951,"extinction",2,0
"7096",7096,7096,1,0,14,8,0,1,1,0,1.68246477565929e-50,0.00106434433621525,0.0010697035488592,3.04274091170938e-51,0,0,0.0010697035488592,3.04274091170938e-51,0,0.0010697035488592,"13",952,"extinction",2,0
"7097",7097,7097,1,1,15,1,0,1,1,0,3.04274091170938e-51,0.00106434433621525,0.819343256100752,5.50280302430824e-52,0,1,0.819343256100752,5.50280302430824e-52,0,0.819343256100752,"13",953,"reinstatement",2,0
"7098",7098,7098,1,1,15,2,0,1,1,0,5.50280302430824e-52,0.00106434433621525,0.967328191734472,9.9518302750675e-53,0,1,0.967328191734472,9.9518302750675e-53,0,0.967328191734472,"13",954,"reinstatement",2,0
"7099",7099,7099,2,0,15,3,0,1,1,0,9.9518302750675e-53,0.00106434433621525,0.000192486886073396,0.000192486886073396,0,0,1.0710535698672e-55,0.000192486886073396,0,0,"13",955,"reinstatement",2,1
"7100",7100,7100,1,1,15,4,0,1,1,0,9.9518302750675e-53,0.000192486886073396,0.994091296940818,1.79979049561201e-53,0,1,0.994091296940818,1.79979049561201e-53,0,0.994091296940818,"13",956,"reinstatement",2,0
"7101",7101,7101,2,1,15,5,0,1,1,0,1.79979049561201e-53,0.000192486886073396,0.819184611291844,0.819184611291844,1,2,3.50307293723388e-57,0.819184611291844,0,0,"13",957,"reinstatement",2,1
"7102",7102,7102,2,1,15,6,0,1,1,0,3.25492471089532e-54,0.819184611291844,0.967299500789052,0.967299500789052,1,2,6.33531441313334e-58,0.967299500789052,0,0,"13",958,"reinstatement",2,1
"7103",7103,7103,1,1,15,7,0,1,1,0,5.8865378495036e-55,0.967299500789052,0.998931409870006,1.0645815473903e-55,0,1,0.998931409870006,1.0645815473903e-55,0,0.998931409870006,"13",959,"reinstatement",2,0
"7104",7104,7104,2,1,15,8,0,1,1,0,1.0645815473903e-55,0.967299500789052,0.9940861081776,0.9940861081776,1,2,2.07207828757501e-59,0.9940861081776,0,0,"13",960,"reinstatement",2,1
"7105",7105,7105,2,1,15,9,0,1,1,0,1.92529785761844e-56,0.9940861081776,0.998930471481141,0.998930471481141,1,2,3.74735772723598e-60,0.998930471481141,0,0,"13",961,"reinstatement",2,1
"7106",7106,7106,2,1,15,10,0,1,1,0,3.48190502609867e-57,0.998930471481141,0.999806575553459,0.999806575553459,1,2,6.77710394442172e-61,0.999806575553459,0,0,"13",962,"reinstatement",2,1
"7107",7107,7107,2,1,15,11,0,1,1,0,6.29703220350949e-58,0.999806575553459,0.999965019150158,0.999965019150158,1,2,1.22564060376946e-61,0.999965019150158,0,0,"13",963,"reinstatement",2,1
"7108",7108,7108,2,1,16,1,0,1,1,0,1.13881953341113e-58,0.999965019150158,0.99999367370631,0.18084387370631,0,1,0.8191498,0.18084387370631,0.75,0.8191498,"13",964,"switch",1,0
"7109",7109,7109,2,1,16,2,0,1,1,0,1.13881953341113e-58,0.18084387370631,0.999998855888521,0.0327056507285609,0,1,0.96729320515996,0.0327056507285609,0,0.96729320515996,"13",965,"switch",1,0
"7110",7110,7110,2,0,16,3,0,1,1,0,1.13881953341113e-58,0.0327056507285609,0.18084999308721,0.00591482347539038,0,0,0.17493516961182,0.00591482347539038,0,0.17493516961182,"13",966,"switch",1,0
"7111",7111,7111,2,0,16,4,0,1,1,0,1.13881953341113e-58,0.00591482347539038,0.0327067574198206,0.00106969700848905,0,0,0.0316370604113315,0.00106969700848905,0,0.0316370604113315,"13",967,"switch",1,0
"7112",7112,7112,1,1,16,5,0,1,1,0,1.13881953341113e-58,0.00106969700848905,0.825058509645089,0.8191498,1,2,0.00590870964508878,0.8191498,0,0.00590870964508883,"13",968,"switch",1,1
"7113",7113,7113,1,1,16,6,0,1,1,0,0.8191498,0.000193454917924645,0.968361796481016,0.96729320515996,1,2,0.00106859132105623,0.96729320515996,0,0.00106859132105619,"13",969,"switch",1,1
"7114",7114,7114,2,1,16,7,0,1,1,0,0.96729320515996,3.49863605976557e-05,0.824877695993113,6.32729031135816e-06,0,1,0.824871368702801,6.32729031135816e-06,0,0.824871368702801,"13",970,"switch",1,0
"7115",7115,7115,1,1,16,8,0,1,1,0,0.96729320515996,6.32729031135816e-06,0.994119919808925,0.99408496961182,1,2,3.49501971056335e-05,0.99408496961182,0,3.49501971056432e-05,"13",971,"switch",1,1
"7116",7116,7116,1,1,16,9,0,1,1,0,0.99408496961182,1.14429171826718e-06,0.998936586321428,0.998930265571291,1,2,6.32075013659324e-06,0.998930265571291,0,6.32075013662359e-06,"13",972,"switch",1,1
"7117",7117,7117,1,1,16,10,0,1,1,0,0.998930265571291,2.06945386106964e-07,0.999807681423548,0.999806538314621,1,2,1.14310892635292e-06,0.999806538314621,0,1.14310892640468e-06,"13",973,"switch",1,1
"7118",7118,7118,1,1,16,11,0,1,1,0,0.999806538314621,3.74261144665216e-08,0.999965219146985,0.999965012415507,1,2,2.0673147795271e-07,0.999965012415507,0,2.06731477936373e-07,"13",974,"switch",1,1
"7119",7119,7119,1,1,17,1,0,1,0,0,0.999965012415507,6.76852028649333e-09,0.999993709875776,0.999993672488347,1,2,3.73874291340432e-08,0.999993672488347,0.75,3.73874291526022e-08,"13",975,"post",3,0
"7120",7120,7120,1,1,17,2,1,1,0,0,0.999993709875776,0.82487136992689,0.999998862429776,0.999998862429776,1,2,6.76152403637754e-09,0.999998855668252,0,0,"13",976,"post",3,0
"7121",7121,7121,1,1,17,3,1,1,0,0,0.999998862429776,0.824871368924178,0.999999794270197,0.999999794270197,1,2,1.22282297428368e-09,0.999999793047375,0,0,"13",977,"post",3,0
"7122",7122,7122,1,1,17,4,1,1,0,0,0.999999794270197,0.824871368742837,0.999999962793724,0.999999962793724,1,2,2.21147779463799e-10,0.999999962572576,0,0,"13",978,"post",3,0
"7123",7123,7123,1,1,18,1,1,1,0,0,0.999999962793724,0.824871368710042,0.999999993271238,0.999999993271238,1,2,3.9994620145584e-11,0.999999993231243,0,0,"13",979,"learning",1,1
